color,movie_title,genero,plot_keywords,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,,actor_1_name,,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Hot Tub Time Machine ,Comedy|Sci-Fi,cheating wife|drug reference|maintenance man|male vomiting|promiscuous woman,38,318,Collette Wolfe,496,50213619,,Charlie McDermott,,139184,1272,Crystal Lowe,8,,http://www.imdb.com/title/tt1231587/?ref_=fn_tt_tt_1,243,English,USA,R,36000000,2010,390,6.4,1.85,12000
Color,Dolphin Tale 2 ,Drama|Family,dolphin|latex gloves|medical scrubs|purple gloves|turtle,188,631,Taylor Blackwell,11000,42019483,,Morgan Freeman,,6069,13904,Harry Connick Jr.,0,,http://www.imdb.com/title/tt2978462/?ref_=fn_tt_tt_1,33,English,USA,PG,36000000,2014,641,6.4,1.85,0
Color,Reindeer Games ,Action|Adventure|Crime|Drama|Family|Fantasy|Romance|Thriller,casino|christmas|christmas season|girlfriend|release from prison,287,475,James Frain,9000,23360779,,Charlize Theron,,31113,10838,Clarence Williams III,0,,http://www.imdb.com/title/tt0184858/?ref_=fn_tt_tt_1,212,English,USA,R,34000000,2000,1000,5.7,2.35,852
Color,A Man Apart ,Action|Crime|Drama|Thriller,bust|dea|drug cartel|justice|tragic hero,473,582,Jeff Kober,14000,26183197,,Vin Diesel,,38348,16611,Larenz Tate,0,,http://www.imdb.com/title/tt0266465/?ref_=fn_tt_tt_1,135,English,USA,R,36000000,2003,919,6.1,2.35,0
Color,Aloha ,Comedy|Drama|Romance,box office flop|critically bashed|hawaii|one word title|written by director,488,13000,Bradley Cooper,15000,20991497,,Emma Stone,,39778,44037,Bill Murray,1,,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1,172,English,USA,PG-13,37000000,2015,14000,5.4,1.85,11000
Color,Ghosts of Mississippi ,Drama|History,activist|assassin|civil rights|trial|widow,0,723,Virginia Madsen,2000,13052741,,Alexa PenaVega,,8531,3968,Craig T. Nelson,0,,http://www.imdb.com/title/tt0116410/?ref_=fn_tt_tt_1,57,English,USA,PG-13,36000000,1996,912,6.7,1.85,591
Color,Snow Falling on Cedars ,Drama|Mystery|Romance|Thriller,fisherman|japanese|love|trial|washington state,96,577,Reeve Carney,746,14378353,,Rick Yune,,12375,2393,Daniel von Bargen,1,,http://www.imdb.com/title/tt0120834/?ref_=fn_tt_tt_1,194,English,USA,PG-13,36000000,1999,602,6.8,2.35,846
Color,The Rite ,Drama|Horror|Mystery|Thriller,demon|exorcism|exorcist|faith|seminary,101,2000,Colin O'Donoghue,12000,33037754,,Anthony Hopkins,,75864,19904,Toby Jones,1,,http://www.imdb.com/title/tt1161864/?ref_=fn_tt_tt_1,197,English,USA,PG-13,37000000,2011,3000,6,2.35,23000
Color,Gattaca ,Drama|Sci-Fi|Thriller,accident|future|genetics|mission|police,487,263,Xander Berkeley,685,12339633,,Blair Underwood,,220591,1942,Mason Gamble,2,,http://www.imdb.com/title/tt0119177/?ref_=fn_tt_tt_1,641,English,USA,PG-13,36000000,1997,485,7.8,2.35,17000
Color,Isn't She Great ,Biography|Comedy|Romance,autistic son|cancer|female protagonist|new york city|son,31,450,Nathan Lane,944,2954405,,Stockard Channing,,1977,2928,John Larroquette,0,,http://www.imdb.com/title/tt0141399/?ref_=fn_tt_tt_1,64,English,USA,R,36000000,2000,886,5.3,1.85,133
Color,Space Chimps ,Adventure|Animation|Comedy|Family|Sci-Fi,astronaut|attacked by a plant|planet|senator|space travel,16,387,Kenan Thompson,541,30105968,,Cheryl Hines,,8860,2268,Omid Abtahi,0,,http://www.imdb.com/title/tt0482603/?ref_=fn_tt_tt_1,45,English,USA,G,37000000,2008,521,4.5,2.35,279
Color,Head of State ,Comedy,alderman|party|president|presidential candidate|washington d.c.,0,642,Dylan Baker,1000,37788228,,Bernie Mac,,15046,4537,Tracy Morgan,1,,http://www.imdb.com/title/tt0325537/?ref_=fn_tt_tt_1,80,English,USA,PG-13,35200000,2003,812,5.4,1.85,638
Color,The Hangover ,Comedy,drunkenness|female nudity|hangover|hedonism|morning after,480,706,Rob Riggle,14000,277313371,,Bradley Cooper,,583341,17623,Mike Epps,3,,http://www.imdb.com/title/tt1119646/?ref_=fn_tt_tt_1,626,English,USA,R,35000000,2009,839,7.8,2.35,24000
Color,Ip Man 3 ,Action|Biography|Drama|History,1950s|cancer|hong kong|martial arts school|wing chun,25,51,Lynn Hung,461,2126511,,Mike Tyson,,21912,615,Kwok-Kwan Chan,0,,http://www.imdb.com/title/tt2888046/?ref_=fn_tt_tt_1,45,Cantonese,Hong Kong,PG-13,36000000,2015,79,7.2,2.35,12000
Color,Austin Powers: The Spy Who Shagged Me ,Action|Adventure|Comedy|Crime,penis joke|phallic image|sexy agent|spy|volcano hideout,116,481,Verne Troyer,45000,205399422,,Muse Watson,,181225,47203,Robert Wagner,1,,http://www.imdb.com/title/tt0145660/?ref_=fn_tt_tt_1,784,English,USA,PG-13,33000000,1999,645,6.6,2.35,0
Color,Batman ,Action|Adventure,city|dc comics|gotham|pantyhose|police,13000,488,Jack Palance,920,251188924,,Michael Gough,,269033,2725,William Hootkins,0,,http://www.imdb.com/title/tt0096895/?ref_=fn_tt_tt_1,817,English,USA,PG-13,35000000,1989,549,7.6,1.85,12000
Color,There Be Dragons ,Biography|Drama|War,dying|forgiveness|saint|spanish civil war|starts with narration,596,785,Dougray Scott,877,1068392,,Jordi Mollà,,3865,3497,Lily Cole,0,,http://www.imdb.com/title/tt1316616/?ref_=fn_tt_tt_1,53,English,Spain,PG-13,36000000,2011,794,5.9,2.35,2000
Color,Lethal Weapon 3 ,Action|Crime|Thriller,gangster|gun|internal affairs|police|police officer,503,94,Nick Chinlund,808,144731527,,Rene Russo,,128010,1446,Stuart Wilson,2,,http://www.imdb.com/title/tt0104714/?ref_=fn_tt_tt_1,136,English,USA,R,35000000,1992,277,6.7,2.35,0
Color,The Blind Side ,Biography|Drama|Sport,american football|based on true story|football star|high school football|left tackle,102,624,Quinton Aaron,768,255950375,,Catherine Dyer,,223127,3389,Kim Dickens,0,,http://www.imdb.com/title/tt0878804/?ref_=fn_tt_tt_1,420,English,USA,PG-13,29000000,2009,734,7.7,1.85,38000
Color,Rush Hour             ,Action|Comedy|Crime,,,452,Aimee Garcia,778,,,Jon Foo,,2185,2255,Wendie Malick,2,,http://www.imdb.com/title/tt4085584/?ref_=fn_tt_tt_1,30,English,USA,TV-14,,,618,5.8,16,0
Color,Spy Kids ,Action|Adventure|Comedy|Family|Sci-Fi,brother sister relationship|espionage|rescue|secret agent|spy,0,640,Cheech Marin,2000,112692062,,Alexa PenaVega,,84325,4499,Daryl Sabara,0,,http://www.imdb.com/title/tt0227538/?ref_=fn_tt_tt_1,205,English,USA,PG,35000000,2001,843,5.4,1.85,0
Color,Horrible Bosses ,Comedy|Crime,black comedy|boss|chemical company|dental assistant|murder,91,64,Lindsay Sloane,18000,117528646,,Kevin Spacey,,353442,18669,Reginald Ballard,5,,http://www.imdb.com/title/tt1499658/?ref_=fn_tt_tt_1,387,English,USA,R,35000000,2011,464,6.9,2.35,31000
Color,True Grit ,Adventure|Drama|Western,arkansas|murder|sheriff|texas ranger|u.s. marshal,1000,538,Jeff Bridges,13000,171031347,,Matt Damon,,240962,25964,Bruce Green,0,,http://www.imdb.com/title/tt1403865/?ref_=fn_tt_tt_1,724,English,USA,PG-13,38000000,2010,12000,7.7,2.35,36000
Color,The Devil Wears Prada ,Comedy|Drama|Romance,fashion|fashion industry|magazine|new york city|publishing,64,505,Anne Hathaway,11000,124732962,,Meryl Streep,,286178,23923,Rebecca Mader,0,,http://www.imdb.com/title/tt0458352/?ref_=fn_tt_tt_1,631,English,USA,PG-13,35000000,2006,11000,6.8,2.35,0
Color,Star Trek: The Motion Picture ,Adventure|Mystery|Sci-Fi,alien|space|space station|spacecraft|warp speed,338,643,Nichelle Nichols,12000,82300000,,Leonard Nimoy,,63330,16007,Walter Koenig,2,,http://www.imdb.com/title/tt0079945/?ref_=fn_tt_tt_1,405,English,USA,PG,35000000,1979,664,6.4,2.35,0
Color,Identity Thief ,Comedy|Crime,bounty hunter|credit card|cross country|identity|police,91,680,Eric Stonestreet,4000,134455175,,Jon Favreau,,97664,5826,T.I.,2,,http://www.imdb.com/title/tt2024432/?ref_=fn_tt_tt_1,232,English,USA,R,35000000,2013,904,5.7,2.35,17000
Color,Cape Fear ,Crime|Thriller,lawyer|neo noir|prison|rapist|southern gothic,17000,387,Robert Mitchum,22000,79100000,,Robert De Niro,,127503,24006,Joe Don Baker,0,,http://www.imdb.com/title/tt0101540/?ref_=fn_tt_tt_1,261,English,USA,R,35000000,1991,1000,7.3,2.35,0
Color,21 ,Crime|Drama|Thriller,based on true story|blackjack|card counting|gambling|massachusetts institute of technology,126,1000,Jim Sturgess,18000,81159365,,Kevin Spacey,,191470,25661,Josh Gad,2,,http://www.imdb.com/title/tt0478087/?ref_=fn_tt_tt_1,278,English,USA,PG-13,35000000,2008,5000,6.8,2.35,0
Color,Trainwreck ,Comedy|Romance,actress playing herself|actress shares first name with character|fired from a job|male nudity|written by star,0,213,Randall Park,492,110008260,,Amy Schumer,,94241,1450,Josh Segarra,1,,http://www.imdb.com/title/tt3152624/?ref_=fn_tt_tt_1,309,English,Japan,R,35000000,2015,392,6.3,2.35,25000
Color,Guess Who ,Comedy|Romance,argument|engagement|family relationships|love|undressing,8,278,Nicole Sullivan,1000,67962333,,Bernie Mac,,33887,2689,Sherri Shepherd,2,,http://www.imdb.com/title/tt0372237/?ref_=fn_tt_tt_1,160,English,USA,PG-13,35000000,2005,358,5.9,1.85,919
Color,The English Patient ,Drama|Romance|War,church|english|flashback|nurse|patient,333,362,Kristin Scott Thomas,14000,78651430,,Colin Firth,,142067,15912,Jürgen Prochnow,0,,http://www.imdb.com/title/tt0116209/?ref_=fn_tt_tt_1,457,English,USA,R,27000000,1996,1000,7.4,1.85,0
Color,L.A. Confidential ,Crime|Drama|Mystery|Thriller,1950s|call girl|corruption|murder|police detective,161,210,Matt McCoy,18000,64604977,,Kevin Spacey,,414219,19129,Paul Guilfoyle,2,,http://www.imdb.com/title/tt0119488/?ref_=fn_tt_tt_1,625,English,USA,R,35000000,1997,398,8.3,2.35,11000
Color,Sky High ,Adventure|Comedy|Family|Sci-Fi,coming of age|friend|high school|sidekick|superpower,31,591,Kelly Preston,947,63939454,,Michael Angarano,,61321,2968,Nicholas Braun,3,,http://www.imdb.com/title/tt0405325/?ref_=fn_tt_tt_1,217,English,USA,PG,35000000,2005,742,6.2,2.35,0
Color,In & Out ,Comedy,academy award|gay|high school|reporter|teacher,0,945,Wilford Brimley,19000,63826569,,Tom Selleck,,32416,23504,Lauren Ambrose,0,,http://www.imdb.com/title/tt0119360/?ref_=fn_tt_tt_1,138,English,USA,PG-13,35000000,1997,957,6.3,1.85,0
Color,Species ,Action|Horror|Sci-Fi|Thriller,alien|interspecies sex|scientist|sexual attraction|train,79,25,Marg Helgenberger,900,60054449,,Natasha Henstridge,,61018,1715,Jordan Lund,0,,http://www.imdb.com/title/tt0114508/?ref_=fn_tt_tt_1,140,English,USA,R,35000000,1995,759,5.8,2.35,0
Color,A Nightmare on Elm Street ,Horror,freddy krueger|lucid dream|serial killer|slasher|sleep deprivation,0,574,Lin Shaye,40000,26505000,,Johnny Depp,,149285,42918,Amanda Wyss,1,,http://www.imdb.com/title/tt0087800/?ref_=fn_tt_tt_1,668,English,USA,X,1800000,1984,852,7.5,1.85,10000
Color,The Cell ,Horror|Sci-Fi|Thriller,coma|fbi|race against time|serial killer|strong female lead,763,311,Jake Weber,812,61280963,,Dylan Baker,,79877,2474,James Gammon,1,,http://www.imdb.com/title/tt0209958/?ref_=fn_tt_tt_1,677,English,USA,R,33000000,2000,551,6.3,2.35,0
Color,The Man in the Iron Mask ,Action|Adventure,france|musketeer|three musketeers|twin|twin brother,130,80,Anne Parillaud,29000,56876365,,Leonardo DiCaprio,,125219,29265,Judith Godrèche,1,,http://www.imdb.com/title/tt0120744/?ref_=fn_tt_tt_1,244,English,USA,PG-13,35000000,1998,130,6.4,1.85,0
Color,Secretariat ,Biography|Drama|Family|History|Sport,eccentric|horse racing|newspaper clipping|stallion|triple crown,130,426,Kevin Connolly,826,59699513,,Scott Glenn,,20827,2259,Dylan Walsh,0,,http://www.imdb.com/title/tt1028576/?ref_=fn_tt_tt_1,136,English,USA,PG,35000000,2010,638,7.2,2.35,0
Color,TMNT ,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,martial arts master|monster|new york city|turtle|warrior,14,691,Sarah Michelle Gellar,11000,54132596,,Chris Evans,,53786,16571,Mako,0,,http://www.imdb.com/title/tt0453556/?ref_=fn_tt_tt_1,211,English,Hong Kong,PG,34000000,2007,4000,6.3,2.35,0
Color,Radio ,Biography|Drama|Sport,coach|football|football coach|high school|radio,19,568,Riley Smith,1000,52277485,,Alfre Woodard,,32370,4231,Debra Winger,1,,http://www.imdb.com/title/tt0316465/?ref_=fn_tt_tt_1,196,English,USA,PG,35000000,2003,762,6.9,1.85,0
Color,Friends with Benefits ,Comedy|Romance,blow job|female rear nudity|girl in panties|male objectification|no panties,87,923,Justin Timberlake,15000,55802754,,Mila Kunis,,270228,20956,Masi Oka,2,,http://www.imdb.com/title/tt1632708/?ref_=fn_tt_tt_1,194,English,USA,R,35000000,2011,3000,6.6,2.35,41000
Color,Neighbors 2: Sorority Rising ,Comedy,bare chested male|gay|gay best friend|gay man|gay marriage proposal,89,190,Ike Barinholtz,17000,55291815,,Chloë Grace Moretz,,28041,17860,Kiersey Clemons,0,,http://www.imdb.com/title/tt4438848/?ref_=fn_tt_tt_1,111,English,USA,R,35000000,2016,329,6,2.35,0
Color,Saving Mr. Banks ,Biography|Comedy|Drama|History|Music,author|disney|loss of father|reference to walt disney|suppression of emotion,102,825,Ruth Wilson,15000,83299761,,Tom Hanks,,117719,19809,B.J. Novak,2,,http://www.imdb.com/title/tt2140373/?ref_=fn_tt_tt_1,306,English,USA,PG-13,35000000,2013,2000,7.5,2.35,39000
Color,Malcolm X ,Biography|Drama|History|Romance,african american|black history|civil rights|ku klux klan|nation of islam,0,318,Delroy Lindo,18000,48169908,,Denzel Washington,,63923,20143,Al Freeman Jr.,0,,http://www.imdb.com/title/tt0104797/?ref_=fn_tt_tt_1,156,English,USA,PG-13,33000000,1992,848,7.7,1.85,0
Color,This Is 40 ,Comedy,40th birthday|aging|birthday|sex|viagra,0,120,Maude Apatow,529,67523385,,Charlyne Yi,,104005,1050,Mackenzie Aladjem,2,,http://www.imdb.com/title/tt1758830/?ref_=fn_tt_tt_1,248,English,USA,R,35000000,2012,130,6.2,2.35,18000
Color,Old Dogs ,Comedy|Family,best friend|business deal|impulse|public relations|twin,12,931,Bernie Mac,49000,49474048,,Robin Williams,,31191,53370,Ann-Margret,2,,http://www.imdb.com/title/tt0976238/?ref_=fn_tt_tt_1,120,English,USA,PG,35000000,2009,1000,5.4,1.85,0
Color,Underworld: Rise of the Lycans ,Action|Adventure|Fantasy|Sci-Fi|Thriller,battle|slave|vampire|warrior|werewolf,148,227,Kevin Grevioux,978,45802315,,Craig Parker,,119974,2184,Steven Mackintosh,1,,http://www.imdb.com/title/tt0834001/?ref_=fn_tt_tt_1,169,English,USA,R,35000000,2009,593,6.6,2.35,0
Color,License to Wed ,Comedy|Romance,box office flop|church|kissing|usa|wedding,42,766,Christine Taylor,49000,43792641,,Robin Williams,,32157,52566,Mindy Kaling,3,,http://www.imdb.com/title/tt0762114/?ref_=fn_tt_tt_1,119,English,USA,PG-13,35000000,2007,838,5.3,2.35,913
Color,The Benchwarmers ,Comedy|Romance|Sport,baseball|baseball team|bully|millionaire|team,221,553,Jon Heder,11000,57651794,,Jon Lovitz,,40651,13125,Tim Meadows,2,,http://www.imdb.com/title/tt0437863/?ref_=fn_tt_tt_1,209,English,USA,PG-13,33000000,2006,970,5.6,1.85,0
Color,Must Love Dogs ,Comedy|Romance,date|dating|dog|love|teacher,30,664,Victor Webster,944,43894863,,Stockard Channing,,25883,4879,Elizabeth Perkins,2,,http://www.imdb.com/title/tt0417001/?ref_=fn_tt_tt_1,262,English,USA,PG-13,30000000,2005,940,5.9,2.35,0
Color,Donnie Brasco ,Biography|Crime|Drama,fbi|mafia|money|racial slur|singer,179,646,Al Pacino,40000,41954997,,Johnny Depp,,225122,56014,Anne Heche,2,,http://www.imdb.com/title/tt0119008/?ref_=fn_tt_tt_1,234,English,USA,R,35000000,1997,14000,7.8,2.35,0
Color,Resident Evil ,Action|Horror|Sci-Fi,amnesia|quarantine|special forces|virus|zombie,545,766,Jaymes Butler,14000,39532308,,Milla Jovovich,,198701,17902,Colin Salmon,0,,http://www.imdb.com/title/tt0120804/?ref_=fn_tt_tt_1,1138,English,UK,R,33000000,2002,2000,6.7,1.85,0
Color,Poltergeist ,Fantasy|Horror,ghost|haunted|haunting|house|paranormal investigator,365,723,Zelda Rubinstein,887,76600000,,Heather O'Rourke,,105446,3876,Craig T. Nelson,0,,http://www.imdb.com/title/tt0084516/?ref_=fn_tt_tt_1,321,English,USA,PG,10700000,1982,770,7.4,2.35,11000
Color,The Ladykillers ,Comedy|Crime|Thriller,casino|irony of fate|landlady|professor|remake,1000,939,Tom Hanks,24000,39692139,,J.K. Simmons,,84131,41701,Stephen Root,1,,http://www.imdb.com/title/tt0335245/?ref_=fn_tt_tt_1,400,English,USA,R,35000000,2004,15000,6.2,1.85,0
Color,Max Payne ,Action|Crime|Drama|Mystery|Thriller,corporation|death|ex partner|hallucination|police detective,212,248,Beau Bridges,15000,40687294,,Mila Kunis,,107772,16249,Jamie Hector,1,,http://www.imdb.com/title/tt0467197/?ref_=fn_tt_tt_1,398,English,Canada,PG-13,35000000,2008,552,5.4,2.35,0
Color,In Time ,Action|Sci-Fi|Thriller,currency|future|murder|on the run|time,487,3000,Olivia Wilde,20000,37553932,,Matt Bomer,,304318,34011,Justin Timberlake,2,,http://www.imdb.com/title/tt1637688/?ref_=fn_tt_tt_1,463,English,USA,PG-13,40000000,2011,10000,6.7,2.35,52000
Color,The Back-up Plan ,Comedy|Romance,artificial insemination|baby|cheese|chick flick|pet shop,16,584,Noureen DeWulf,1000,37481242,,Danneel Ackles,,40654,3356,Tom Bosley,0,,http://www.imdb.com/title/tt1212436/?ref_=fn_tt_tt_1,97,English,USA,PG-13,35000000,2010,700,5.3,2.35,0
Color,Something Borrowed ,Comedy|Drama|Romance,best friend|crush|law school|lawyer|loud sex,42,196,Steve Howey,969,39026186,,Ashley Williams,,48019,2371,Kirsten Day,4,,http://www.imdb.com/title/tt0491152/?ref_=fn_tt_tt_1,153,English,USA,PG-13,35000000,2011,826,5.9,1.85,13000
Color,Hit the Floor             ,Drama|Romance,affair|hip hop|sex scene,,628,Kimberly Elise,897,,,Jodi Lyn O'Keefe,,1641,3438,Logan Browning,4,,http://www.imdb.com/title/tt2368645/?ref_=fn_tt_tt_1,11,English,USA,,,,637,7,,265
Color,Black Knight ,Adventure|Comedy|Fantasy,14th century|king|knight|sword duel|time travel,19,447,Marsha Thomason,1000,33422806,,Tom Wilkinson,,30771,2643,Vincent Regan,1,,http://www.imdb.com/title/tt0265087/?ref_=fn_tt_tt_1,164,English,USA,PG-13,50000000,2001,691,4.8,2.35,0
Color,The Bad News Bears ,Comedy|Drama|Family|Sport,baseball|california|coach|little league|swimming pool,23,57,Vic Morrow,288,,,Tatum O'Neal,,16323,677,Joyce Van Patten,1,,http://www.imdb.com/title/tt0074174/?ref_=fn_tt_tt_1,91,English,USA,PG,,1976,257,7.3,1.85,0
Color,Street Fighter ,Action|Adventure|Comedy|Thriller,guile|hostage|ransom|soldier|united nations,133,690,Raul Julia,2000,33423521,,Ming-Na Wen,,53115,5443,Kylie Minogue,1,,http://www.imdb.com/title/tt0111301/?ref_=fn_tt_tt_1,282,English,Japan,PG-13,35000000,1994,1000,3.8,2.35,0
 Black and White,The Pianist ,Biography|Drama|War,ghetto|holocaust|jewish|piano|warsaw ghetto,2000,95,Frank Finlay,396,32519322,,Emilia Fox,,497946,1075,Ed Stoppard,0,,http://www.imdb.com/title/tt0253474/?ref_=fn_tt_tt_1,761,English,France,R,35000000,2002,338,8.5,1.85,21000
Color,From Hell ,Horror|Mystery|Thriller,freemason|jack the ripper|opium|prostitute|victorian era,117,140,Jason Flemyng,40000,31598308,,Johnny Depp,,124765,41636,Ian Richardson,1,,http://www.imdb.com/title/tt0120681/?ref_=fn_tt_tt_1,541,English,USA,R,35000000,2001,1000,6.8,2.35,0
Color,The Nativity Story ,Drama|Family|Fantasy,angel|bethlehem|journey|nazareth|virgin,308,206,Hiam Abbass,446,37617947,,Keisha Castle-Hughes,,8143,966,Shaun Toub,0,,http://www.imdb.com/title/tt0762121/?ref_=fn_tt_tt_1,203,English,USA,PG,30000000,2006,224,6.8,2.35,0
Color,House of Wax ,Horror,brother sister relationship|group of friends|male nudity|twin|wax,174,324,Paris Hilton,730,32048809,,Robert Ri'chard,,94456,2178,Brian Van Holt,0,,http://www.imdb.com/title/tt0397065/?ref_=fn_tt_tt_1,576,English,Australia,R,30000000,2005,716,5.3,1.85,0
Color,Closer ,Drama|Romance,cheating wife|film camera|hasselblad camera|leica camera|medium format camera,0,23,Julia Roberts,20000,33987757,,Natalie Portman,,168314,28027,Colin Stinton,2,,http://www.imdb.com/title/tt0376541/?ref_=fn_tt_tt_1,903,English,USA,R,27000000,2004,8000,7.3,1.85,12000
Color,J. Edgar ,Biography|Crime|Drama,agent|fbi|federal bureau of investigation|gay relationship|secret,16000,363,Naomi Watts,29000,37304950,,Leonardo DiCaprio,,102728,36258,Kaitlyn Dever,0,,http://www.imdb.com/title/tt1616195/?ref_=fn_tt_tt_1,279,English,USA,R,35000000,2011,6000,6.6,2.35,16000
Color,Mirrors ,Horror|Mystery,estranged wife|evil|fire|medication|mirror,192,844,Cameron Boyce,1000,30691439,,Jason Flemyng,,86205,3185,Julian Glover,0,,http://www.imdb.com/title/tt0790686/?ref_=fn_tt_tt_1,232,English,USA,R,35000000,2008,915,6.2,2.35,5000
Color,Queen of the Damned ,Drama|Fantasy|Horror,fatal attraction|interspecies romance|queen|supernatural power|vampire,48,531,Lena Olin,775,30307804,,Aaliyah,,43991,3001,Bruce Spence,2,,http://www.imdb.com/title/tt0238546/?ref_=fn_tt_tt_1,695,English,USA,R,35000000,2002,541,5.2,2.35,0
Color,Predator 2 ,Action|Horror|Sci-Fi,alien|drug lord|gang|hunter|predator,81,636,Robert Davi,2000,30669413,,Adam Baldwin,,105478,4722,Kevin Peter Hall,0,,http://www.imdb.com/title/tt0100403/?ref_=fn_tt_tt_1,291,English,USA,R,35000000,1990,683,6.2,1.37,0
Color,Untraceable ,Crime|Drama|Thriller,cat|fbi agent|murder|serial killer|website,40,398,Jesse Tyler Ferguson,2000,28687835,,Billy Burke,,40964,3612,Joseph Cross,1,,http://www.imdb.com/title/tt0880578/?ref_=fn_tt_tt_1,245,English,USA,R,35000000,2008,648,6.2,2.35,0
